transaction_id,account_number,transaction_type,transaction_amount,account_holder_country,purchase_country,credit_card_type,card_balance,card_limit,account_holder_income
337,639439,purchase,41.63,USA,USA,amex,791.16,1674.63,32606.97
338,690978,online_payment,43.0,Mexico,Mexico,mastercard,1412.47,5774.66,47358.1
339,628787,purchase,56.0,Mexico,Mexico,amex,1061.06,6038.33,25919.25
340,630583,online_payment,82.33,USA,USA,amex,988.2,3334.57,76895.91
341,488215,cash_withdrawal,3067.15,USA,Australia,mastercard,3572.58,5464.46,33285.63
342,421184,purchase,44.35,USA,USA,visa,913.71,4660.3,48115.02
343,898615,purchase,71.88,Canada,Canada,visa,965.03,4677.54,35585.51
344,522515,cash_withdrawal,34.61,USA,USA,mastercard,1109.61,4995.16,60349.91
345,768234,purchase,63.92,USA,USA,visa,1183.87,2596.33,40770.29
346,478480,online_payment,96.45,USA,USA,mastercard,931.28,1777.93,56380.6
347,132711,purchase,34.67,USA,USA,visa,898.33,2479.78,71755.1
348,891971,purchase,21.95,Mexico,Mexico,amex,1451.87,4969.96,55098.57
349,601157,purchase,101.12,Mexico,Mexico,visa,842.36,2976.33,33150.11
350,284423,purchase,36.75,Mexico,Mexico,amex,1435.41,2763.02,53829.92
351,616349,online_payment,34.55,Canada,Canada,visa,1203.86,2124.99,36049.35
352,803714,cash_withdrawal,39.86,USA,USA,visa,983.72,4966.64,30546.31
353,757917,purchase,20.06,Mexico,Mexico,visa,803.97,2895.19,47027.64
354,924792,online_payment,47.3,Mexico,Mexico,visa,477.47,1413.56,67100.2
355,837378,online_payment,64.52,USA,USA,mastercard,1224.23,3734.88,42537.1
356,233272,online_payment,45.28,Mexico,Mexico,amex,871.65,1816.66,80044.21
357,867836,purchase,1.0,USA,USA,visa,765.55,3178.51,57013.92
358,802335,online_payment,92.81,Mexico,Mexico,mastercard,1023.11,1926.66,60460.26
359,907789,online_payment,1330.75,Canada,Canada,amex,2296.85,5818.75,50071.24
360,743409,cash_withdrawal,64.36,USA,USA,amex,678.66,5456.56,62042.15
361,177505,purchase,32.66,USA,USA,mastercard,1005.18,2506.81,68196.13
362,102869,online_payment,40.93,Canada,Canada,visa,971.85,5538.64,62040.91
363,881474,online_payment,61.16,Canada,Canada,amex,807.93,5224.41,32974.82
364,554351,cash_withdrawal,62.36,USA,USA,mastercard,1021.37,3837.72,37194.8
365,412252,purchase,38.33,Mexico,Mexico,mastercard,456.01,5451.26,39231.95
366,736584,purchase,41.94,Mexico,Mexico,mastercard,856.91,4865.83,40751.95
367,718467,cash_withdrawal,66.05,USA,USA,visa,756.31,4216.62,45883.93
368,190272,online_payment,59.87,Mexico,Mexico,visa,707.78,5527.71,20723.86
369,138467,online_payment,37.43,Mexico,Mexico,visa,619.66,4573.89,83272.41
370,909760,cash_withdrawal,71.6,Mexico,Mexico,amex,1287.98,3750.92,40341.48
371,977844,online_payment,45.68,Canada,Canada,visa,859.31,3626.85,78759.84
372,580047,purchase,39.75,Canada,Canada,amex,929.27,3044.88,18584.0
373,759347,online_payment,38.53,USA,USA,mastercard,1032.49,2223.22,54621.71
374,158871,cash_withdrawal,38.26,Mexico,Mexico,amex,1400.53,6158.41,64079.17
375,228391,online_payment,1757.83,USA,USA,visa,3709.82,4261.67,43601.44
376,539430,cash_withdrawal,28.43,USA,USA,visa,1085.37,1632.29,39251.89
377,710704,cash_withdrawal,42.04,Canada,Canada,visa,1004.81,5809.78,63493.98
378,956703,cash_withdrawal,72.88,Canada,Canada,mastercard,509.42,1052.45,70340.7
379,930496,purchase,25.06,Canada,Canada,amex,1137.09,3193.59,79251.32
380,356687,purchase,70.91,Mexico,Mexico,visa,1156.05,5749.04,49826.15
381,825451,online_payment,66.68,Canada,Canada,amex,780.81,5373.43,62691.02
382,207450,purchase,87.66,USA,USA,visa,569.63,5302.99,28336.68
383,271890,online_payment,53.64,Canada,Canada,visa,627.99,3858.36,35812.99
384,538741,online_payment,50.48,Canada,Canada,visa,884.51,5778.38,71534.67
385,381974,purchase,1665.57,USA,Germany,mastercard,3255.17,4462.4,16556.81
386,500109,purchase,43.67,USA,USA,amex,1194.36,2708.49,61464.59
387,216381,purchase,46.46,Mexico,Mexico,amex,1111.76,3294.76,61847.3
388,573125,purchase,60.64,Mexico,Mexico,mastercard,787.73,5471.22,43729.94
389,671621,cash_withdrawal,3.01,USA,USA,amex,460.9,2139.5,52431.29
390,234508,online_payment,71.56,Canada,Canada,amex,336.19,5312.17,17263.11
391,829650,purchase,56.12,Canada,Canada,visa,1490.67,5473.49,29919.76
392,962645,cash_withdrawal,45.97,Canada,Canada,mastercard,637.1,3503.91,62689.22
393,499111,purchase,24.06,USA,USA,amex,1443.02,5407.38,40668.09
394,250810,purchase,3228.42,Mexico,Germany,visa,3266.36,6017.08,30831.6
395,392890,purchase,39.01,Mexico,Mexico,visa,1340.51,5182.18,38881.17
396,673665,purchase,88.46,USA,USA,visa,859.43,5020.38,19881.52
397,940477,online_payment,2246.85,Mexico,Australia,mastercard,7561.02,8782.64,36719.4
398,460032,online_payment,46.3,Mexico,Mexico,mastercard,1308.61,2861.97,36174.23
399,469599,purchase,81.16,USA,USA,amex,653.5,2012.01,14027.55
400,760960,cash_withdrawal,14.79,Mexico,Mexico,mastercard,1006.42,3134.56,67760.92
401,850020,online_payment,8.51,USA,USA,amex,1120.31,5062.54,54005.78
402,979611,purchase,61.98,USA,USA,mastercard,1125.82,3907.51,55886.39
403,271836,purchase,58.21,USA,USA,visa,1285.27,4900.42,43797.2
404,829903,cash_withdrawal,52.06,USA,USA,visa,1424.63,5743.22,62807.69
405,145714,online_payment,32.68,USA,USA,visa,1172.97,2382.12,64076.17
406,727234,online_payment,80.51,Mexico,Mexico,amex,1360.96,6025.5,41756.68
407,996048,cash_withdrawal,66.61,USA,USA,amex,799.03,3927.22,39269.07
408,730271,purchase,38.89,Canada,Canada,visa,585.41,1125.92,66917.15
409,566960,cash_withdrawal,51.36,Mexico,Mexico,visa,1228.89,5027.25,27223.67
410,811851,cash_withdrawal,91.3,Mexico,Mexico,amex,1018.58,4638.84,59652.17
411,224123,online_payment,1.0,Canada,Canada,mastercard,205.54,2342.76,54538.39
412,405628,online_payment,42.42,Canada,Canada,mastercard,925.07,4638.08,57928.09
413,182989,online_payment,77.24,Canada,Canada,mastercard,748.86,3551.34,51799.29
414,398356,cash_withdrawal,91.74,Canada,Canada,mastercard,983.37,5224.57,71169.45
415,929957,cash_withdrawal,51.19,Canada,Canada,visa,506.05,5310.34,56451.34
416,278274,online_payment,29.9,USA,USA,visa,922.12,3242.79,31034.79
417,787995,purchase,46.64,Mexico,Mexico,mastercard,1181.53,6171.19,34202.92
418,425352,purchase,51.98,Mexico,Mexico,mastercard,1146.64,3014.98,55627.64
419,920260,cash_withdrawal,1260.6,Mexico,Mexico,amex,4742.31,8319.11,41363.72
420,511927,online_payment,50.17,USA,USA,amex,783.08,2558.1,70986.5
421,889852,online_payment,32.64,Canada,Canada,amex,1130.47,1630.51,17586.31
422,983184,purchase,37.81,Mexico,Mexico,amex,120.81,4499.41,69129.21
423,231373,purchase,2629.37,Mexico,Brazil,visa,3321.29,4024.28,49022.34
424,538452,purchase,35.71,Mexico,Mexico,visa,771.71,1593.13,63102.93
425,215294,purchase,63.63,Mexico,Mexico,amex,1266.09,1840.05,53166.87
426,559451,cash_withdrawal,39.54,Canada,Canada,amex,1355.55,5224.76,38843.3
427,748307,cash_withdrawal,50.48,Mexico,Mexico,mastercard,544.82,3088.12,60010.33
428,165726,cash_withdrawal,54.53,Canada,Canada,amex,940.02,5611.12,61143.55
429,241564,online_payment,23.27,USA,USA,visa,868.59,2346.97,23105.74
430,477812,cash_withdrawal,2374.09,Canada,Australia,visa,6229.6,7818.01,14062.74
431,368246,purchase,2615.0,USA,Mexico,visa,4327.56,7980.58,35467.49
432,805696,purchase,2999.63,Mexico,USA,amex,7713.46,9618.28,34522.9
433,218015,purchase,45.34,USA,USA,visa,1377.76,2007.58,44498.88
434,840674,purchase,58.69,Mexico,Mexico,amex,1094.41,2277.02,62088.47
435,354079,cash_withdrawal,28.32,Canada,Canada,mastercard,1027.16,2385.98,33915.29
436,650929,cash_withdrawal,47.86,Canada,Canada,mastercard,1385.12,3785.53,50703.18
437,789944,purchase,61.15,Mexico,Mexico,amex,1351.28,2576.33,49793.25
438,788105,purchase,30.44,USA,USA,visa,902.91,3400.44,46599.6
439,613758,purchase,62.57,Mexico,Mexico,amex,696.24,1495.43,17255.37
440,465890,online_payment,33.06,USA,USA,visa,1026.81,5487.15,64768.55
441,545101,cash_withdrawal,64.19,Canada,Canada,visa,961.04,4952.58,79372.28
442,136631,purchase,71.21,USA,USA,amex,955.01,1605.22,33268.7
443,866577,cash_withdrawal,8.71,Mexico,Mexico,visa,843.65,4699.74,40260.23
444,172991,purchase,52.92,Canada,Canada,amex,1216.58,4199.57,40224.44
445,104014,cash_withdrawal,82.88,Mexico,Mexico,amex,696.25,4961.48,76262.62
446,373237,purchase,19.15,Canada,Canada,mastercard,1387.13,2306.06,37621.81
447,118070,cash_withdrawal,114.88,Canada,Canada,amex,1120.84,5046.75,72080.2
448,922209,purchase,22.11,Canada,Canada,mastercard,341.96,4990.36,44729.16
449,156958,purchase,35.64,USA,USA,mastercard,1214.98,5032.59,78472.71
450,182074,online_payment,28.8,Canada,Canada,mastercard,974.37,5132.66,79126.19
451,635017,cash_withdrawal,49.64,Canada,Canada,mastercard,1049.78,2677.03,52954.79
452,855073,cash_withdrawal,38.35,Mexico,Mexico,amex,1438.34,5614.42,58136.21
453,276089,purchase,2005.63,USA,India,amex,4647.19,9194.94,14260.17
454,297392,purchase,29.83,Canada,Canada,mastercard,1571.5,2072.79,41626.45
455,258823,cash_withdrawal,1672.36,Canada,Canada,mastercard,3943.13,6695.56,36182.31
456,730152,purchase,44.99,Canada,Canada,amex,593.89,3274.33,47526.68
457,493002,online_payment,46.09,Canada,Canada,visa,1266.71,4631.54,43628.43
458,833429,cash_withdrawal,2220.42,Mexico,Mexico,mastercard,5519.25,7044.1,44208.05
459,598863,online_payment,14.21,USA,USA,amex,1847.25,5516.43,25190.61
460,467654,online_payment,50.25,USA,USA,mastercard,756.65,4269.27,37190.63
461,679036,purchase,46.56,Mexico,Mexico,visa,1035.29,5406.86,72354.45
462,630089,online_payment,20.93,Canada,Canada,amex,742.04,5394.09,49384.81
463,250262,cash_withdrawal,1458.42,USA,India,mastercard,2124.79,2917.25,25369.54
464,542905,purchase,80.91,USA,USA,visa,964.63,2073.77,51848.01
465,335362,purchase,70.5,Mexico,Mexico,mastercard,1283.87,3080.58,39678.77
466,544209,cash_withdrawal,45.03,Canada,Canada,amex,862.36,1831.61,86291.0
467,653880,cash_withdrawal,50.15,USA,USA,mastercard,895.47,5647.7,24167.08
468,897079,purchase,52.93,Mexico,Mexico,amex,1224.47,1948.62,69164.11
469,764076,online_payment,69.13,USA,USA,visa,1035.51,5952.28,34939.39
470,319963,cash_withdrawal,36.68,USA,USA,mastercard,1280.45,1957.57,34401.79
471,580761,online_payment,37.47,USA,USA,visa,1060.57,3576.31,65600.4
472,348710,purchase,59.85,Canada,Canada,mastercard,1019.14,2746.4,52880.82
473,320984,purchase,85.19,Mexico,Mexico,amex,716.75,4116.91,40773.32
474,997059,online_payment,56.89,Canada,Canada,mastercard,1006.42,3592.64,67707.89
475,956748,purchase,55.2,Canada,Canada,amex,1195.15,5290.48,59968.29
476,882355,purchase,69.37,Canada,Canada,amex,811.17,1797.84,35284.2
477,364512,cash_withdrawal,58.14,Canada,Canada,mastercard,658.99,3075.01,42144.88
478,701863,online_payment,359.7,Canada,Germany,amex,3930.42,6891.05,44812.19
479,368799,cash_withdrawal,6.12,USA,USA,amex,915.26,4964.63,53431.33
480,337549,purchase,724.21,Canada,Canada,mastercard,4516.67,6761.5,49174.66
481,694319,purchase,24.65,Canada,Canada,amex,761.35,3586.81,30158.05
482,584299,purchase,87.47,Mexico,Mexico,mastercard,544.72,3534.29,59847.63
483,712210,purchase,74.3,USA,USA,mastercard,1345.6,6068.82,34378.0
484,548982,online_payment,1598.57,USA,USA,amex,6727.42,8438.07,37306.31
485,224046,purchase,40.24,Mexico,Mexico,mastercard,1124.61,4660.29,41830.82
486,506619,online_payment,2110.46,USA,China,amex,2256.5,3339.86,34671.89
487,132097,online_payment,2379.1,USA,Germany,mastercard,7192.61,8522.81,36620.87
488,766326,cash_withdrawal,74.31,USA,USA,amex,799.85,5030.17,50498.35
489,749150,online_payment,14.88,Canada,Canada,mastercard,494.97,1084.07,71305.33
490,330229,purchase,65.21,USA,USA,amex,1172.87,6107.1,34872.78
491,218834,online_payment,61.47,Canada,Canada,amex,1311.7,6125.3,19927.33
492,193848,online_payment,75.37,Canada,Canada,mastercard,1258.71,3688.89,44228.66
493,152921,online_payment,50.58,Canada,Canada,mastercard,875.16,1923.49,51120.15
494,805086,online_payment,33.64,USA,USA,visa,1401.74,5823.93,46746.17
495,750429,online_payment,23.55,Canada,Canada,visa,1117.26,3843.27,37403.04
496,805660,purchase,37.22,Canada,Canada,mastercard,1435.96,5867.57,58408.68
497,384821,online_payment,42.44,Canada,Canada,visa,1287.25,1866.6,57592.24
498,155609,online_payment,68.03,Canada,Canada,visa,1041.74,5831.48,55805.82
499,327897,online_payment,85.76,Mexico,Mexico,visa,1247.68,3151.4,41968.24
500,131024,purchase,92.41,USA,USA,visa,915.64,1560.72,46113.74
501,170313,cash_withdrawal,44.54,Canada,Canada,mastercard,901.29,5547.44,35596.37
502,489957,online_payment,30.95,USA,USA,mastercard,471.75,1699.43,37289.01
503,284078,online_payment,84.85,USA,USA,amex,1265.99,5699.2,59530.47
504,457429,online_payment,81.76,Canada,Canada,amex,679.65,4443.44,43377.67
505,561243,purchase,117.52,USA,USA,mastercard,977.14,4721.12,64045.06
506,213632,cash_withdrawal,38.23,Mexico,Mexico,amex,1245.12,3153.57,28404.53
507,351451,online_payment,2169.9,Canada,India,visa,6761.61,8780.58,31794.3
508,103051,cash_withdrawal,82.14,Canada,Canada,mastercard,881.86,5793.94,51004.55
509,804107,purchase,55.4,Canada,Canada,mastercard,1342.8,4713.84,45595.44
510,476836,purchase,25.97,USA,USA,amex,1008.65,2797.44,45425.28
511,711523,online_payment,56.71,USA,USA,mastercard,1317.89,4112.34,54384.44
512,821772,online_payment,65.6,Canada,Canada,amex,834.74,4235.11,90060.13
513,289407,online_payment,47.18,Canada,Canada,mastercard,1167.43,2633.93,51890.81
514,549395,purchase,18.96,USA,USA,mastercard,947.69,5245.94,39115.74
515,562894,purchase,66.54,Canada,Canada,visa,497.85,4657.63,26159.76
516,311810,online_payment,35.2,Mexico,Mexico,mastercard,1364.47,5362.64,36129.32
517,827975,online_payment,34.29,USA,USA,amex,1135.42,1656.83,54244.96
518,173523,cash_withdrawal,2325.97,Canada,Canada,visa,4613.03,7135.49,10000.0
519,860463,online_payment,40.45,Mexico,Mexico,visa,1088.45,3164.88,70241.7
520,194476,cash_withdrawal,61.28,Mexico,Mexico,visa,553.0,2145.73,55594.11
521,333841,cash_withdrawal,31.75,USA,USA,mastercard,1266.05,3305.69,43213.64
522,903451,purchase,30.81,USA,USA,amex,1004.4,3910.4,39924.3
523,970045,online_payment,130.4,Canada,Canada,visa,737.63,4993.22,57868.24
524,322866,purchase,60.05,Mexico,Mexico,visa,1437.13,6208.43,33141.48
525,186672,online_payment,6.43,Mexico,Mexico,visa,347.39,4042.85,45399.69
526,698135,cash_withdrawal,87.22,USA,USA,mastercard,1178.37,2671.28,46853.51
527,444894,online_payment,35.83,Canada,Canada,mastercard,808.99,3037.06,52014.24
528,834994,cash_withdrawal,52.58,Mexico,Mexico,visa,922.95,4492.73,51452.37
529,128251,online_payment,40.98,Mexico,Mexico,amex,934.09,4183.27,67294.01
530,727769,purchase,32.72,Canada,Canada,amex,1182.6,3486.62,44832.7
531,474710,online_payment,59.23,USA,USA,visa,1028.94,3976.62,44953.8
532,650233,online_payment,47.69,USA,USA,visa,1216.0,2272.62,43885.09
533,977284,online_payment,39.61,Canada,Canada,amex,888.28,3335.84,34398.67
534,132217,purchase,56.35,Canada,Canada,mastercard,829.39,2419.76,64494.18
535,108308,online_payment,19.82,Canada,Canada,mastercard,1031.32,3140.52,31517.99
536,368093,online_payment,86.83,USA,USA,amex,351.56,2266.82,43886.2
537,283062,purchase,7.59,Canada,Canada,amex,1107.62,2453.74,67361.33
538,494366,online_payment,78.74,USA,USA,amex,890.58,3017.58,48957.37
539,844840,purchase,1586.83,USA,USA,amex,3177.3,7234.52,54251.42
540,200235,purchase,52.82,Canada,Canada,mastercard,842.04,2063.18,54215.53
541,174740,cash_withdrawal,26.99,USA,USA,mastercard,1050.09,5535.28,56745.93
542,478496,online_payment,19.02,Canada,Canada,visa,792.01,5139.78,56082.7
543,953049,online_payment,98.6,Canada,Canada,mastercard,986.6,3067.72,51396.99
544,850201,online_payment,45.91,Canada,Canada,mastercard,487.35,4246.98,47790.78
545,903328,cash_withdrawal,66.48,Canada,Canada,amex,733.93,3764.45,65014.83
546,277247,purchase,1079.5,Canada,Mexico,amex,2608.85,6488.67,23374.83
547,763165,cash_withdrawal,1304.59,USA,USA,amex,5133.64,7133.79,42340.05
548,629525,cash_withdrawal,28.14,USA,USA,visa,807.18,1626.17,57058.57
549,120056,online_payment,68.29,Mexico,Mexico,amex,845.88,2266.05,32616.29
550,276615,purchase,2195.8,Mexico,Germany,amex,8675.88,12203.79,34221.44
551,287628,purchase,88.11,Mexico,Mexico,visa,714.96,1308.39,41287.69
552,738836,purchase,53.19,Mexico,Mexico,mastercard,681.73,5315.17,33577.34
553,473632,cash_withdrawal,64.7,USA,USA,amex,1175.52,3981.87,52073.38
554,234415,cash_withdrawal,88.32,Mexico,Mexico,visa,593.54,4029.83,46735.12
555,506716,cash_withdrawal,1.0,Mexico,Mexico,mastercard,600.5,5513.33,29622.81
556,546438,purchase,15.67,Mexico,Mexico,visa,778.78,5225.42,38200.55
557,653663,cash_withdrawal,56.65,Mexico,Mexico,amex,1033.51,3300.92,33531.1
558,765022,cash_withdrawal,56.52,Canada,Canada,amex,1065.2,3584.53,25942.0
559,641252,purchase,27.64,Mexico,Mexico,amex,1433.47,5439.78,42978.94
560,737717,cash_withdrawal,77.61,Canada,Canada,mastercard,875.58,1393.58,84124.83
561,352764,cash_withdrawal,59.7,Canada,Canada,visa,1246.17,1760.99,65042.15
562,814998,purchase,92.15,Canada,Canada,mastercard,888.27,5189.94,50432.28
563,566882,cash_withdrawal,62.42,USA,USA,mastercard,1272.72,3324.93,63421.21
564,840427,online_payment,1972.2,Mexico,Australia,visa,5213.38,5905.73,30284.15
565,612153,online_payment,1287.21,USA,Australia,amex,6313.61,9516.12,43583.57
566,167215,online_payment,76.59,Canada,Canada,mastercard,479.2,5379.51,60426.14
567,955474,purchase,59.63,Canada,Canada,mastercard,636.69,3439.96,55330.29
568,244356,purchase,79.25,Canada,Canada,amex,1078.8,3636.63,49657.63
569,303861,online_payment,6.06,Mexico,Mexico,visa,1093.31,4745.08,10000.0
570,455612,online_payment,1326.31,USA,USA,amex,3209.01,7001.1,26977.56
571,554605,purchase,2341.17,USA,Brazil,visa,2015.98,5716.41,23558.06
572,109435,purchase,7.53,Mexico,Mexico,amex,897.43,5400.61,32968.13
573,547556,online_payment,57.53,Canada,Canada,visa,1172.13,3151.56,51171.17
574,799438,cash_withdrawal,56.77,Canada,Canada,visa,1084.48,2538.68,50691.28
575,965264,cash_withdrawal,16.38,Canada,Canada,amex,1324.85,3496.79,45395.09
576,675581,cash_withdrawal,64.62,Canada,Canada,amex,492.5,5092.1,49177.23
577,178781,cash_withdrawal,1.0,Mexico,Mexico,amex,1133.09,2051.5,19543.8
578,291475,purchase,55.36,Canada,Canada,amex,1642.81,4894.25,71593.97
579,260196,online_payment,26.28,USA,USA,visa,2133.25,6003.78,52241.32
580,326507,purchase,34.63,Mexico,Mexico,visa,646.76,4508.26,56943.86
581,406063,cash_withdrawal,13.41,USA,USA,amex,1168.97,4406.63,59094.5
582,864121,cash_withdrawal,82.42,Mexico,Mexico,amex,908.02,1974.56,58802.77
583,876665,online_payment,45.1,Mexico,Mexico,visa,1179.33,3976.15,49890.3
584,790607,purchase,85.08,Canada,Canada,mastercard,646.13,5340.34,62777.97
585,221172,online_payment,63.98,USA,USA,visa,874.34,2419.73,63059.76
586,456902,online_payment,1883.54,Mexico,Mexico,amex,2858.35,7816.61,16065.81
587,584963,online_payment,87.13,Canada,Canada,mastercard,958.63,3420.89,39510.21
588,555968,online_payment,33.02,Canada,Canada,amex,578.71,3463.09,41244.19
589,418717,cash_withdrawal,39.56,Mexico,Mexico,mastercard,737.96,4539.36,77621.58
590,159101,purchase,85.52,Canada,Canada,visa,1255.94,5212.72,47134.48
591,595972,online_payment,3634.43,Canada,USA,visa,6215.26,8315.68,44872.8
592,388790,cash_withdrawal,71.83,Canada,Canada,amex,845.94,3531.19,41454.48
593,990617,cash_withdrawal,1547.12,USA,UK,mastercard,5610.57,7223.2,30063.66
594,647337,purchase,18.77,Canada,Canada,amex,1337.7,1906.18,53646.55
595,834965,online_payment,1820.56,Canada,India,mastercard,4624.98,7436.84,12298.64
596,460260,online_payment,50.69,Mexico,Mexico,visa,958.66,2323.85,37465.98
597,983811,purchase,1712.57,Canada,UK,amex,4582.35,5865.58,25377.06
598,692673,cash_withdrawal,43.58,USA,USA,amex,827.62,3149.91,47807.82
599,750419,cash_withdrawal,72.69,Mexico,Mexico,mastercard,752.73,2365.16,61904.59
600,533374,cash_withdrawal,28.19,Canada,Canada,mastercard,798.67,3875.53,54690.57
601,820777,online_payment,1781.58,Mexico,Germany,visa,4594.18,7179.94,45001.09
602,647577,purchase,26.34,Mexico,Mexico,mastercard,1036.38,2112.49,57926.93
603,472370,online_payment,57.65,USA,USA,amex,1764.72,2457.51,58408.48
604,987225,purchase,1253.1,USA,Mexico,visa,5429.6,10070.42,26269.88
605,371967,online_payment,74.74,Canada,Canada,visa,832.23,5240.82,66139.01
606,291232,purchase,53.64,Canada,Canada,mastercard,907.15,3809.3,47095.59
607,404119,online_payment,38.96,Canada,Canada,mastercard,1268.0,2832.9,61056.06
608,109540,online_payment,42.53,USA,USA,amex,842.28,1602.62,57860.51
609,640652,online_payment,1503.86,USA,China,mastercard,5064.46,7882.34,25514.88
610,497827,cash_withdrawal,63.2,Mexico,Mexico,mastercard,707.49,1355.38,61366.32
